"pf"	"scenario"
"8711"	"Parameters bottom-up 8838 10_06_2020 18_43.txt"	"bottom-up"
"8712"	"Parameters bottom-up 8839 10_06_2020 18_43.txt"	"bottom-up"
"8713"	"Parameters bottom-up 884 10_06_2020 18_03.txt"	"bottom-up"
"8714"	"Parameters bottom-up 8840 10_06_2020 18_43.txt"	"bottom-up"
"8715"	"Parameters bottom-up 8841 10_06_2020 18_43.txt"	"bottom-up"
"8716"	"Parameters bottom-up 8842 10_06_2020 18_43.txt"	"bottom-up"
"8717"	"Parameters bottom-up 8843 10_06_2020 18_43.txt"	"bottom-up"
"8718"	"Parameters bottom-up 8844 10_06_2020 18_43.txt"	"bottom-up"
"8719"	"Parameters bottom-up 8845 10_06_2020 18_43.txt"	"bottom-up"
"8720"	"Parameters bottom-up 8846 10_06_2020 18_43.txt"	"bottom-up"
"8721"	"Parameters bottom-up 8847 10_06_2020 18_43.txt"	"bottom-up"
"8722"	"Parameters bottom-up 8848 10_06_2020 18_43.txt"	"bottom-up"
"8723"	"Parameters bottom-up 8849 10_06_2020 18_43.txt"	"bottom-up"
"8724"	"Parameters bottom-up 885 10_06_2020 18_03.txt"	"bottom-up"
"8725"	"Parameters bottom-up 8850 10_06_2020 18_43.txt"	"bottom-up"
"8726"	"Parameters bottom-up 8851 10_06_2020 18_43.txt"	"bottom-up"
"8727"	"Parameters bottom-up 8852 10_06_2020 18_43.txt"	"bottom-up"
"8728"	"Parameters bottom-up 8853 10_06_2020 18_43.txt"	"bottom-up"
"8729"	"Parameters bottom-up 8854 10_06_2020 18_43.txt"	"bottom-up"
"8730"	"Parameters bottom-up 8855 10_06_2020 18_43.txt"	"bottom-up"
"8731"	"Parameters bottom-up 8856 10_06_2020 18_43.txt"	"bottom-up"
"8732"	"Parameters bottom-up 8857 10_06_2020 18_43.txt"	"bottom-up"
"8733"	"Parameters bottom-up 8858 10_06_2020 18_43.txt"	"bottom-up"
"8734"	"Parameters bottom-up 8859 10_06_2020 18_43.txt"	"bottom-up"
"8735"	"Parameters bottom-up 886 10_06_2020 18_03.txt"	"bottom-up"
"8736"	"Parameters bottom-up 8860 10_06_2020 18_43.txt"	"bottom-up"
"8737"	"Parameters bottom-up 8861 10_06_2020 18_43.txt"	"bottom-up"
"8738"	"Parameters bottom-up 8862 10_06_2020 18_43.txt"	"bottom-up"
"8739"	"Parameters bottom-up 8863 10_06_2020 18_43.txt"	"bottom-up"
"8740"	"Parameters bottom-up 8864 10_06_2020 18_43.txt"	"bottom-up"
"8741"	"Parameters bottom-up 8865 10_06_2020 18_43.txt"	"bottom-up"
"8742"	"Parameters bottom-up 8866 10_06_2020 18_43.txt"	"bottom-up"
"8743"	"Parameters bottom-up 8867 10_06_2020 18_43.txt"	"bottom-up"
"8744"	"Parameters bottom-up 8868 10_06_2020 18_43.txt"	"bottom-up"
"8745"	"Parameters bottom-up 8869 10_06_2020 18_43.txt"	"bottom-up"
"8746"	"Parameters bottom-up 887 10_06_2020 18_03.txt"	"bottom-up"
"8747"	"Parameters bottom-up 8870 10_06_2020 18_43.txt"	"bottom-up"
"8748"	"Parameters bottom-up 8871 10_06_2020 18_43.txt"	"bottom-up"
"8749"	"Parameters bottom-up 8872 10_06_2020 18_43.txt"	"bottom-up"
"8750"	"Parameters bottom-up 8873 10_06_2020 18_43.txt"	"bottom-up"
"8751"	"Parameters bottom-up 8874 10_06_2020 18_43.txt"	"bottom-up"
"8752"	"Parameters bottom-up 8875 10_06_2020 18_43.txt"	"bottom-up"
"8753"	"Parameters bottom-up 8876 10_06_2020 18_43.txt"	"bottom-up"
"8754"	"Parameters bottom-up 8877 10_06_2020 18_43.txt"	"bottom-up"
"8755"	"Parameters bottom-up 8878 10_06_2020 18_43.txt"	"bottom-up"
"8756"	"Parameters bottom-up 8879 10_06_2020 18_43.txt"	"bottom-up"
"8757"	"Parameters bottom-up 888 10_06_2020 18_04.txt"	"bottom-up"
"8758"	"Parameters bottom-up 8880 10_06_2020 18_43.txt"	"bottom-up"
"8759"	"Parameters bottom-up 8881 10_06_2020 18_43.txt"	"bottom-up"
"8760"	"Parameters bottom-up 8882 10_06_2020 18_43.txt"	"bottom-up"
"8761"	"Parameters bottom-up 8883 10_06_2020 18_43.txt"	"bottom-up"
"8762"	"Parameters bottom-up 8884 10_06_2020 18_43.txt"	"bottom-up"
"8763"	"Parameters bottom-up 8885 10_06_2020 18_43.txt"	"bottom-up"
"8764"	"Parameters bottom-up 8886 10_06_2020 18_43.txt"	"bottom-up"
"8765"	"Parameters bottom-up 8887 10_06_2020 18_43.txt"	"bottom-up"
"8766"	"Parameters bottom-up 8888 10_06_2020 18_43.txt"	"bottom-up"
"8767"	"Parameters bottom-up 8889 10_06_2020 18_43.txt"	"bottom-up"
"8768"	"Parameters bottom-up 889 10_06_2020 18_04.txt"	"bottom-up"
"8769"	"Parameters bottom-up 8890 10_06_2020 18_43.txt"	"bottom-up"
"8770"	"Parameters bottom-up 8891 10_06_2020 18_43.txt"	"bottom-up"
"8771"	"Parameters bottom-up 8892 10_06_2020 18_43.txt"	"bottom-up"
"8772"	"Parameters bottom-up 8893 10_06_2020 18_43.txt"	"bottom-up"
"8773"	"Parameters bottom-up 8894 10_06_2020 18_43.txt"	"bottom-up"
"8774"	"Parameters bottom-up 8895 10_06_2020 18_43.txt"	"bottom-up"
"8775"	"Parameters bottom-up 8896 10_06_2020 18_43.txt"	"bottom-up"
"8776"	"Parameters bottom-up 8897 10_06_2020 18_43.txt"	"bottom-up"
"8777"	"Parameters bottom-up 8898 10_06_2020 18_43.txt"	"bottom-up"
"8778"	"Parameters bottom-up 8899 10_06_2020 18_43.txt"	"bottom-up"
"8779"	"Parameters bottom-up 89 10_06_2020 18_00.txt"	"bottom-up"
"8780"	"Parameters bottom-up 890 10_06_2020 18_04.txt"	"bottom-up"
"8781"	"Parameters bottom-up 8900 10_06_2020 18_43.txt"	"bottom-up"
"8782"	"Parameters bottom-up 8901 10_06_2020 18_43.txt"	"bottom-up"
"8783"	"Parameters bottom-up 8902 10_06_2020 18_43.txt"	"bottom-up"
"8784"	"Parameters bottom-up 8903 10_06_2020 18_43.txt"	"bottom-up"
"8785"	"Parameters bottom-up 8904 10_06_2020 18_43.txt"	"bottom-up"
"8786"	"Parameters bottom-up 8905 10_06_2020 18_43.txt"	"bottom-up"
"8787"	"Parameters bottom-up 8906 10_06_2020 18_43.txt"	"bottom-up"
"8788"	"Parameters bottom-up 8907 10_06_2020 18_43.txt"	"bottom-up"
"8789"	"Parameters bottom-up 8908 10_06_2020 18_43.txt"	"bottom-up"
"8790"	"Parameters bottom-up 8909 10_06_2020 18_43.txt"	"bottom-up"
"8791"	"Parameters bottom-up 891 10_06_2020 18_04.txt"	"bottom-up"
"8792"	"Parameters bottom-up 8910 10_06_2020 18_43.txt"	"bottom-up"
"8793"	"Parameters bottom-up 8911 10_06_2020 18_43.txt"	"bottom-up"
"8794"	"Parameters bottom-up 8912 10_06_2020 18_43.txt"	"bottom-up"
"8795"	"Parameters bottom-up 8913 10_06_2020 18_43.txt"	"bottom-up"
"8796"	"Parameters bottom-up 8914 10_06_2020 18_43.txt"	"bottom-up"
"8797"	"Parameters bottom-up 8915 10_06_2020 18_43.txt"	"bottom-up"
"8798"	"Parameters bottom-up 8916 10_06_2020 18_43.txt"	"bottom-up"
"8799"	"Parameters bottom-up 8917 10_06_2020 18_43.txt"	"bottom-up"
"8800"	"Parameters bottom-up 8918 10_06_2020 18_43.txt"	"bottom-up"
"8801"	"Parameters bottom-up 8919 10_06_2020 18_43.txt"	"bottom-up"
"8802"	"Parameters bottom-up 892 10_06_2020 18_04.txt"	"bottom-up"
"8803"	"Parameters bottom-up 8920 10_06_2020 18_43.txt"	"bottom-up"
"8804"	"Parameters bottom-up 8921 10_06_2020 18_43.txt"	"bottom-up"
"8805"	"Parameters bottom-up 8922 10_06_2020 18_43.txt"	"bottom-up"
"8806"	"Parameters bottom-up 8923 10_06_2020 18_43.txt"	"bottom-up"
"8807"	"Parameters bottom-up 8924 10_06_2020 18_43.txt"	"bottom-up"
"8808"	"Parameters bottom-up 8925 10_06_2020 18_43.txt"	"bottom-up"
"8809"	"Parameters bottom-up 8926 10_06_2020 18_43.txt"	"bottom-up"
"8810"	"Parameters bottom-up 8927 10_06_2020 18_44.txt"	"bottom-up"
"8811"	"Parameters bottom-up 8928 10_06_2020 18_44.txt"	"bottom-up"
"8812"	"Parameters bottom-up 8929 10_06_2020 18_44.txt"	"bottom-up"
"8813"	"Parameters bottom-up 893 10_06_2020 18_04.txt"	"bottom-up"
"8814"	"Parameters bottom-up 8930 10_06_2020 18_44.txt"	"bottom-up"
"8815"	"Parameters bottom-up 8931 10_06_2020 18_44.txt"	"bottom-up"
"8816"	"Parameters bottom-up 8932 10_06_2020 18_44.txt"	"bottom-up"
"8817"	"Parameters bottom-up 8933 10_06_2020 18_44.txt"	"bottom-up"
"8818"	"Parameters bottom-up 8934 10_06_2020 18_44.txt"	"bottom-up"
"8819"	"Parameters bottom-up 8935 10_06_2020 18_44.txt"	"bottom-up"
"8820"	"Parameters bottom-up 8936 10_06_2020 18_44.txt"	"bottom-up"
"8821"	"Parameters bottom-up 8937 10_06_2020 18_44.txt"	"bottom-up"
"8822"	"Parameters bottom-up 8938 10_06_2020 18_44.txt"	"bottom-up"
"8823"	"Parameters bottom-up 8939 10_06_2020 18_44.txt"	"bottom-up"
"8824"	"Parameters bottom-up 894 10_06_2020 18_04.txt"	"bottom-up"
"8825"	"Parameters bottom-up 8940 10_06_2020 18_44.txt"	"bottom-up"
"8826"	"Parameters bottom-up 8941 10_06_2020 18_44.txt"	"bottom-up"
"8827"	"Parameters bottom-up 8942 10_06_2020 18_44.txt"	"bottom-up"
"8828"	"Parameters bottom-up 8943 10_06_2020 18_44.txt"	"bottom-up"
"8829"	"Parameters bottom-up 8944 10_06_2020 18_44.txt"	"bottom-up"
"8830"	"Parameters bottom-up 8945 10_06_2020 18_44.txt"	"bottom-up"
"8831"	"Parameters bottom-up 8946 10_06_2020 18_44.txt"	"bottom-up"
"8832"	"Parameters bottom-up 8947 10_06_2020 18_44.txt"	"bottom-up"
"8833"	"Parameters bottom-up 8948 10_06_2020 18_44.txt"	"bottom-up"
"8834"	"Parameters bottom-up 8949 10_06_2020 18_44.txt"	"bottom-up"
"8835"	"Parameters bottom-up 895 10_06_2020 18_04.txt"	"bottom-up"
"8836"	"Parameters bottom-up 8950 10_06_2020 18_44.txt"	"bottom-up"
"8837"	"Parameters bottom-up 8951 10_06_2020 18_44.txt"	"bottom-up"
"8838"	"Parameters bottom-up 8952 10_06_2020 18_44.txt"	"bottom-up"
"8839"	"Parameters bottom-up 8953 10_06_2020 18_44.txt"	"bottom-up"
"8840"	"Parameters bottom-up 8954 10_06_2020 18_44.txt"	"bottom-up"
"8841"	"Parameters bottom-up 8955 10_06_2020 18_44.txt"	"bottom-up"
"8842"	"Parameters bottom-up 8956 10_06_2020 18_44.txt"	"bottom-up"
"8843"	"Parameters bottom-up 8957 10_06_2020 18_44.txt"	"bottom-up"
"8844"	"Parameters bottom-up 8958 10_06_2020 18_44.txt"	"bottom-up"
"8845"	"Parameters bottom-up 8959 10_06_2020 18_44.txt"	"bottom-up"
"8846"	"Parameters bottom-up 896 10_06_2020 18_04.txt"	"bottom-up"
"8847"	"Parameters bottom-up 8960 10_06_2020 18_44.txt"	"bottom-up"
"8848"	"Parameters bottom-up 8961 10_06_2020 18_44.txt"	"bottom-up"
"8849"	"Parameters bottom-up 8962 10_06_2020 18_44.txt"	"bottom-up"
"8850"	"Parameters bottom-up 8963 10_06_2020 18_44.txt"	"bottom-up"
"8851"	"Parameters bottom-up 8964 10_06_2020 18_44.txt"	"bottom-up"
"8852"	"Parameters bottom-up 8965 10_06_2020 18_44.txt"	"bottom-up"
"8853"	"Parameters bottom-up 8966 10_06_2020 18_44.txt"	"bottom-up"
"8854"	"Parameters bottom-up 8967 10_06_2020 18_44.txt"	"bottom-up"
"8855"	"Parameters bottom-up 8968 10_06_2020 18_44.txt"	"bottom-up"
"8856"	"Parameters bottom-up 8969 10_06_2020 18_44.txt"	"bottom-up"
"8857"	"Parameters bottom-up 897 10_06_2020 18_04.txt"	"bottom-up"
"8858"	"Parameters bottom-up 8970 10_06_2020 18_44.txt"	"bottom-up"
"8859"	"Parameters bottom-up 8971 10_06_2020 18_44.txt"	"bottom-up"
"8860"	"Parameters bottom-up 8972 10_06_2020 18_44.txt"	"bottom-up"
"8861"	"Parameters bottom-up 8973 10_06_2020 18_44.txt"	"bottom-up"
"8862"	"Parameters bottom-up 8974 10_06_2020 18_44.txt"	"bottom-up"
"8863"	"Parameters bottom-up 8975 10_06_2020 18_44.txt"	"bottom-up"
"8864"	"Parameters bottom-up 8976 10_06_2020 18_44.txt"	"bottom-up"
"8865"	"Parameters bottom-up 8977 10_06_2020 18_44.txt"	"bottom-up"
"8866"	"Parameters bottom-up 8978 10_06_2020 18_44.txt"	"bottom-up"
"8867"	"Parameters bottom-up 8979 10_06_2020 18_44.txt"	"bottom-up"
"8868"	"Parameters bottom-up 898 10_06_2020 18_04.txt"	"bottom-up"
"8869"	"Parameters bottom-up 8980 10_06_2020 18_44.txt"	"bottom-up"
"8870"	"Parameters bottom-up 8981 10_06_2020 18_44.txt"	"bottom-up"
"8871"	"Parameters bottom-up 8982 10_06_2020 18_44.txt"	"bottom-up"
"8872"	"Parameters bottom-up 8983 10_06_2020 18_44.txt"	"bottom-up"
"8873"	"Parameters bottom-up 8984 10_06_2020 18_44.txt"	"bottom-up"
"8874"	"Parameters bottom-up 8985 10_06_2020 18_44.txt"	"bottom-up"
"8875"	"Parameters bottom-up 8986 10_06_2020 18_44.txt"	"bottom-up"
"8876"	"Parameters bottom-up 8987 10_06_2020 18_44.txt"	"bottom-up"
"8877"	"Parameters bottom-up 8988 10_06_2020 18_44.txt"	"bottom-up"
"8878"	"Parameters bottom-up 8989 10_06_2020 18_44.txt"	"bottom-up"
"8879"	"Parameters bottom-up 899 10_06_2020 18_04.txt"	"bottom-up"
"8880"	"Parameters bottom-up 8990 10_06_2020 18_44.txt"	"bottom-up"
"8881"	"Parameters bottom-up 8991 10_06_2020 18_44.txt"	"bottom-up"
"8882"	"Parameters bottom-up 8992 10_06_2020 18_44.txt"	"bottom-up"
"8883"	"Parameters bottom-up 8993 10_06_2020 18_44.txt"	"bottom-up"
"8884"	"Parameters bottom-up 8994 10_06_2020 18_44.txt"	"bottom-up"
"8885"	"Parameters bottom-up 8995 10_06_2020 18_44.txt"	"bottom-up"
"8886"	"Parameters bottom-up 8996 10_06_2020 18_44.txt"	"bottom-up"
"8887"	"Parameters bottom-up 8997 10_06_2020 18_44.txt"	"bottom-up"
"8888"	"Parameters bottom-up 8998 10_06_2020 18_44.txt"	"bottom-up"
"8889"	"Parameters bottom-up 8999 10_06_2020 18_44.txt"	"bottom-up"
"8890"	"Parameters bottom-up 9 10_06_2020 17_59.txt"	"bottom-up"
"8891"	"Parameters bottom-up 90 10_06_2020 18_00.txt"	"bottom-up"
"8892"	"Parameters bottom-up 900 10_06_2020 18_04.txt"	"bottom-up"
"8893"	"Parameters bottom-up 9000 10_06_2020 18_44.txt"	"bottom-up"
"8894"	"Parameters bottom-up 9001 10_06_2020 18_44.txt"	"bottom-up"
"8895"	"Parameters bottom-up 9002 10_06_2020 18_44.txt"	"bottom-up"
"8896"	"Parameters bottom-up 9003 10_06_2020 18_44.txt"	"bottom-up"
"8897"	"Parameters bottom-up 9004 10_06_2020 18_44.txt"	"bottom-up"
"8898"	"Parameters bottom-up 9005 10_06_2020 18_44.txt"	"bottom-up"
"8899"	"Parameters bottom-up 9006 10_06_2020 18_44.txt"	"bottom-up"
"8900"	"Parameters bottom-up 9007 10_06_2020 18_44.txt"	"bottom-up"
"8901"	"Parameters bottom-up 9008 10_06_2020 18_44.txt"	"bottom-up"
"8902"	"Parameters bottom-up 9009 10_06_2020 18_44.txt"	"bottom-up"
"8903"	"Parameters bottom-up 901 10_06_2020 18_04.txt"	"bottom-up"
"8904"	"Parameters bottom-up 9010 10_06_2020 18_44.txt"	"bottom-up"
"8905"	"Parameters bottom-up 9011 10_06_2020 18_44.txt"	"bottom-up"
"8906"	"Parameters bottom-up 9012 10_06_2020 18_44.txt"	"bottom-up"
"8907"	"Parameters bottom-up 9013 10_06_2020 18_44.txt"	"bottom-up"
"8908"	"Parameters bottom-up 9014 10_06_2020 18_44.txt"	"bottom-up"
"8909"	"Parameters bottom-up 9015 10_06_2020 18_44.txt"	"bottom-up"
"8910"	"Parameters bottom-up 9016 10_06_2020 18_44.txt"	"bottom-up"
"8911"	"Parameters bottom-up 9017 10_06_2020 18_44.txt"	"bottom-up"
"8912"	"Parameters bottom-up 9018 10_06_2020 18_44.txt"	"bottom-up"
"8913"	"Parameters bottom-up 9019 10_06_2020 18_44.txt"	"bottom-up"
"8914"	"Parameters bottom-up 902 10_06_2020 18_04.txt"	"bottom-up"
"8915"	"Parameters bottom-up 9020 10_06_2020 18_44.txt"	"bottom-up"
"8916"	"Parameters bottom-up 9021 10_06_2020 18_44.txt"	"bottom-up"
"8917"	"Parameters bottom-up 9022 10_06_2020 18_44.txt"	"bottom-up"
"8918"	"Parameters bottom-up 9023 10_06_2020 18_44.txt"	"bottom-up"
"8919"	"Parameters bottom-up 9024 10_06_2020 18_44.txt"	"bottom-up"
"8920"	"Parameters bottom-up 9025 10_06_2020 18_44.txt"	"bottom-up"
"8921"	"Parameters bottom-up 9026 10_06_2020 18_44.txt"	"bottom-up"
"8922"	"Parameters bottom-up 9027 10_06_2020 18_44.txt"	"bottom-up"
"8923"	"Parameters bottom-up 9028 10_06_2020 18_44.txt"	"bottom-up"
"8924"	"Parameters bottom-up 9029 10_06_2020 18_44.txt"	"bottom-up"
"8925"	"Parameters bottom-up 903 10_06_2020 18_04.txt"	"bottom-up"
"8926"	"Parameters bottom-up 9030 10_06_2020 18_44.txt"	"bottom-up"
"8927"	"Parameters bottom-up 9031 10_06_2020 18_44.txt"	"bottom-up"
"8928"	"Parameters bottom-up 9032 10_06_2020 18_44.txt"	"bottom-up"
"8929"	"Parameters bottom-up 9033 10_06_2020 18_44.txt"	"bottom-up"
"8930"	"Parameters bottom-up 9034 10_06_2020 18_44.txt"	"bottom-up"
"8931"	"Parameters bottom-up 9035 10_06_2020 18_44.txt"	"bottom-up"
"8932"	"Parameters bottom-up 9036 10_06_2020 18_44.txt"	"bottom-up"
"8933"	"Parameters bottom-up 9037 10_06_2020 18_44.txt"	"bottom-up"
"8934"	"Parameters bottom-up 9038 10_06_2020 18_44.txt"	"bottom-up"
"8935"	"Parameters bottom-up 9039 10_06_2020 18_44.txt"	"bottom-up"
"8936"	"Parameters bottom-up 904 10_06_2020 18_04.txt"	"bottom-up"
"8937"	"Parameters bottom-up 9040 10_06_2020 18_44.txt"	"bottom-up"
"8938"	"Parameters bottom-up 9041 10_06_2020 18_44.txt"	"bottom-up"
"8939"	"Parameters bottom-up 9042 10_06_2020 18_44.txt"	"bottom-up"
"8940"	"Parameters bottom-up 9043 10_06_2020 18_44.txt"	"bottom-up"
"8941"	"Parameters bottom-up 9044 10_06_2020 18_44.txt"	"bottom-up"
"8942"	"Parameters bottom-up 9045 10_06_2020 18_44.txt"	"bottom-up"
"8943"	"Parameters bottom-up 9046 10_06_2020 18_44.txt"	"bottom-up"
"8944"	"Parameters bottom-up 9047 10_06_2020 18_44.txt"	"bottom-up"
"8945"	"Parameters bottom-up 9048 10_06_2020 18_44.txt"	"bottom-up"
"8946"	"Parameters bottom-up 9049 10_06_2020 18_44.txt"	"bottom-up"
"8947"	"Parameters bottom-up 905 10_06_2020 18_04.txt"	"bottom-up"
"8948"	"Parameters bottom-up 9050 10_06_2020 18_44.txt"	"bottom-up"
"8949"	"Parameters bottom-up 9051 10_06_2020 18_44.txt"	"bottom-up"
"8950"	"Parameters bottom-up 9052 10_06_2020 18_44.txt"	"bottom-up"
"8951"	"Parameters bottom-up 9053 10_06_2020 18_44.txt"	"bottom-up"
"8952"	"Parameters bottom-up 9054 10_06_2020 18_44.txt"	"bottom-up"
"8953"	"Parameters bottom-up 9055 10_06_2020 18_44.txt"	"bottom-up"
"8954"	"Parameters bottom-up 9056 10_06_2020 18_44.txt"	"bottom-up"
"8955"	"Parameters bottom-up 9057 10_06_2020 18_44.txt"	"bottom-up"
"8956"	"Parameters bottom-up 9058 10_06_2020 18_44.txt"	"bottom-up"
"8957"	"Parameters bottom-up 9059 10_06_2020 18_44.txt"	"bottom-up"
"8958"	"Parameters bottom-up 906 10_06_2020 18_04.txt"	"bottom-up"
"8959"	"Parameters bottom-up 9060 10_06_2020 18_44.txt"	"bottom-up"
"8960"	"Parameters bottom-up 9061 10_06_2020 18_44.txt"	"bottom-up"
"8961"	"Parameters bottom-up 9062 10_06_2020 18_44.txt"	"bottom-up"
"8962"	"Parameters bottom-up 9063 10_06_2020 18_44.txt"	"bottom-up"
"8963"	"Parameters bottom-up 9064 10_06_2020 18_44.txt"	"bottom-up"
"8964"	"Parameters bottom-up 9065 10_06_2020 18_44.txt"	"bottom-up"
"8965"	"Parameters bottom-up 9066 10_06_2020 18_44.txt"	"bottom-up"
"8966"	"Parameters bottom-up 9067 10_06_2020 18_44.txt"	"bottom-up"
"8967"	"Parameters bottom-up 9068 10_06_2020 18_44.txt"	"bottom-up"
"8968"	"Parameters bottom-up 9069 10_06_2020 18_44.txt"	"bottom-up"
"8969"	"Parameters bottom-up 907 10_06_2020 18_04.txt"	"bottom-up"
"8970"	"Parameters bottom-up 9070 10_06_2020 18_44.txt"	"bottom-up"
"8971"	"Parameters bottom-up 9071 10_06_2020 18_44.txt"	"bottom-up"
"8972"	"Parameters bottom-up 9072 10_06_2020 18_44.txt"	"bottom-up"
"8973"	"Parameters bottom-up 9073 10_06_2020 18_44.txt"	"bottom-up"
"8974"	"Parameters bottom-up 9074 10_06_2020 18_44.txt"	"bottom-up"
"8975"	"Parameters bottom-up 9075 10_06_2020 18_44.txt"	"bottom-up"
"8976"	"Parameters bottom-up 9076 10_06_2020 18_44.txt"	"bottom-up"
"8977"	"Parameters bottom-up 9077 10_06_2020 18_44.txt"	"bottom-up"
"8978"	"Parameters bottom-up 9078 10_06_2020 18_44.txt"	"bottom-up"
"8979"	"Parameters bottom-up 9079 10_06_2020 18_44.txt"	"bottom-up"
"8980"	"Parameters bottom-up 908 10_06_2020 18_04.txt"	"bottom-up"
"8981"	"Parameters bottom-up 9080 10_06_2020 18_44.txt"	"bottom-up"
"8982"	"Parameters bottom-up 9081 10_06_2020 18_44.txt"	"bottom-up"
"8983"	"Parameters bottom-up 9082 10_06_2020 18_44.txt"	"bottom-up"
"8984"	"Parameters bottom-up 9083 10_06_2020 18_44.txt"	"bottom-up"
"8985"	"Parameters bottom-up 9084 10_06_2020 18_44.txt"	"bottom-up"
"8986"	"Parameters bottom-up 9085 10_06_2020 18_44.txt"	"bottom-up"
"8987"	"Parameters bottom-up 9086 10_06_2020 18_44.txt"	"bottom-up"
"8988"	"Parameters bottom-up 9087 10_06_2020 18_44.txt"	"bottom-up"
"8989"	"Parameters bottom-up 9088 10_06_2020 18_44.txt"	"bottom-up"
"8990"	"Parameters bottom-up 9089 10_06_2020 18_44.txt"	"bottom-up"
"8991"	"Parameters bottom-up 909 10_06_2020 18_04.txt"	"bottom-up"
"8992"	"Parameters bottom-up 9090 10_06_2020 18_44.txt"	"bottom-up"
"8993"	"Parameters bottom-up 9091 10_06_2020 18_44.txt"	"bottom-up"
"8994"	"Parameters bottom-up 9092 10_06_2020 18_44.txt"	"bottom-up"
"8995"	"Parameters bottom-up 9093 10_06_2020 18_44.txt"	"bottom-up"
"8996"	"Parameters bottom-up 9094 10_06_2020 18_44.txt"	"bottom-up"
"8997"	"Parameters bottom-up 9095 10_06_2020 18_44.txt"	"bottom-up"
"8998"	"Parameters bottom-up 9096 10_06_2020 18_44.txt"	"bottom-up"
"8999"	"Parameters bottom-up 9097 10_06_2020 18_44.txt"	"bottom-up"
"9000"	"Parameters bottom-up 9098 10_06_2020 18_44.txt"	"bottom-up"
"9001"	"Parameters bottom-up 9099 10_06_2020 18_44.txt"	"bottom-up"
"9002"	"Parameters bottom-up 91 10_06_2020 18_00.txt"	"bottom-up"
"9003"	"Parameters bottom-up 910 10_06_2020 18_04.txt"	"bottom-up"
"9004"	"Parameters bottom-up 9100 10_06_2020 18_44.txt"	"bottom-up"
"9005"	"Parameters bottom-up 9101 10_06_2020 18_44.txt"	"bottom-up"
"9006"	"Parameters bottom-up 9102 10_06_2020 18_44.txt"	"bottom-up"
"9007"	"Parameters bottom-up 9103 10_06_2020 18_44.txt"	"bottom-up"
"9008"	"Parameters bottom-up 9104 10_06_2020 18_44.txt"	"bottom-up"
"9009"	"Parameters bottom-up 9105 10_06_2020 18_44.txt"	"bottom-up"
"9010"	"Parameters bottom-up 9106 10_06_2020 18_44.txt"	"bottom-up"
"9011"	"Parameters bottom-up 9107 10_06_2020 18_44.txt"	"bottom-up"
"9012"	"Parameters bottom-up 9108 10_06_2020 18_44.txt"	"bottom-up"
"9013"	"Parameters bottom-up 9109 10_06_2020 18_44.txt"	"bottom-up"
"9014"	"Parameters bottom-up 911 10_06_2020 18_04.txt"	"bottom-up"
"9015"	"Parameters bottom-up 9110 10_06_2020 18_44.txt"	"bottom-up"
"9016"	"Parameters bottom-up 9111 10_06_2020 18_44.txt"	"bottom-up"
"9017"	"Parameters bottom-up 9112 10_06_2020 18_44.txt"	"bottom-up"
"9018"	"Parameters bottom-up 9113 10_06_2020 18_44.txt"	"bottom-up"
"9019"	"Parameters bottom-up 9114 10_06_2020 18_44.txt"	"bottom-up"
"9020"	"Parameters bottom-up 9115 10_06_2020 18_44.txt"	"bottom-up"
"9021"	"Parameters bottom-up 9116 10_06_2020 18_44.txt"	"bottom-up"
"9022"	"Parameters bottom-up 9117 10_06_2020 18_44.txt"	"bottom-up"
"9023"	"Parameters bottom-up 9118 10_06_2020 18_44.txt"	"bottom-up"
"9024"	"Parameters bottom-up 9119 10_06_2020 18_44.txt"	"bottom-up"
"9025"	"Parameters bottom-up 912 10_06_2020 18_04.txt"	"bottom-up"
"9026"	"Parameters bottom-up 9120 10_06_2020 18_44.txt"	"bottom-up"
"9027"	"Parameters bottom-up 9121 10_06_2020 18_44.txt"	"bottom-up"
"9028"	"Parameters bottom-up 9122 10_06_2020 18_44.txt"	"bottom-up"
"9029"	"Parameters bottom-up 9123 10_06_2020 18_44.txt"	"bottom-up"
"9030"	"Parameters bottom-up 9124 10_06_2020 18_44.txt"	"bottom-up"
"9031"	"Parameters bottom-up 9125 10_06_2020 18_44.txt"	"bottom-up"
